user_id,region,latitude,longitude,urban_rural,age_group,gender,income_bracket,job_type,adoption_willingness,payment_preference,price_sensitivity,adoption_velocity_days,monthly_active_rate,weekly_active_rate,monthly_churn_rate,retention_30_day,retention_60_day,retention_90_day,referral_rate,purchase_frequency_monthly,avg_spend_per_transaction,willingness_to_pay,price_dropoff_50_percent,regional_gdp_per_capita,smartphone_penetration,tech_access_score,persona_profile,created_timestamp
4e0320ea,Enugu,6.4969,7.4646,Rural,35-44,Female,Upper-Mid (300K-500K),Business Owner,5.0,Mobile Money,3.21,5,0.164,0.121,0.068,0.932,0.834,0.645,0.432,1.37,5743,11116,15092,5200,0.72,83,Urban Professional,2024-11-20 10:21:46.650698
a7ac250d,Port Harcourt,4.8221,7.0601,Urban,25-34,Female,Lower-Mid (50K-150K),Professional,2.62,Mobile Money,4.97,32,0.358,0.234,0.089,0.911,0.782,0.576,0.247,0.66,960,988,994,7200,0.75,97,Urban Professional,2024-12-05 10:21:46.650897
472fdcd6,Abuja,8.9392,7.5234,Urban,18-24,Male,Low (<50K),Student,5.0,Mobile Money,5.0,1,0.583,0.346,0.069,0.931,0.672,0.507,0.411,1.11,1172,2199,2199,12000,0.8,100,Tech-Savvy Student,2024-09-15 10:21:46.651109
83fffbdc,Lagos,6.5203,3.3066,Rural,18-24,Female,Low (<50K),Student,2.16,Cash,5.0,29,0.279,0.148,0.232,0.768,0.611,0.443,0.181,0.53,252,183,183,8500,0.85,100,Price-Conscious Consumer,2024-11-24 10:21:46.651302
7feabc56,Kaduna,10.5227,7.4074,Urban,25-34,Male,Mid (150K-300K),Private Employee,3.38,Mobile Money,3.08,7,0.219,0.114,0.054,0.946,0.817,0.529,0.334,2.94,1863,1605,2221,4100,0.6,71,Early Adopter,2025-07-28 10:21:46.651530
820bcf39,Owerri,5.4789,7.0844,Urban,25-34,Male,Low (<50K),Civil Servant,2.77,Cash,5.0,10,0.24,0.124,0.106,0.894,0.677,0.466,0.347,0.38,811,1079,1079,4100,0.65,95,Price-Conscious Consumer,2025-07-26 10:21:46.651721
ba560e3f,Ibadan,7.4817,3.8543,Urban,45-54,Female,Mid (150K-300K),Civil Servant,3.68,Mobile Money,3.85,9,0.151,0.115,0.073,0.927,0.733,0.478,0.338,1.84,5200,5749,7067,4200,0.7,96,Price-Conscious Consumer,2024-10-02 10:21:46.651957
d5f0a777,Onitsha,6.1745,6.8255,Urban,65+,Male,Upper-Mid (300K-500K),Retiree,2.54,Mobile Money,3.72,29,0.377,0.217,0.075,0.925,0.68,0.429,0.226,5.98,3806,3593,4515,4800,0.7,81,Digital Native,2024-11-21 10:21:46.652173
85210b63,Ilorin,8.4351,4.4781,Urban,18-24,Female,Lower-Mid (50K-150K),Student,3.96,Cash,5.0,38,0.304,0.234,0.184,0.816,0.655,0.428,0.332,1.68,1937,1712,1712,4000,0.58,68,Price-Conscious Consumer,2025-07-28 10:21:46.652392
25fa554d,Uyo,5.0688,7.9352,Urban,45-54,Male,Upper-Mid (300K-500K),Professional,4.46,Bank Transfer,4.12,10,0.478,0.372,0.103,0.897,0.692,0.496,0.389,1.6,3711,6703,7885,5800,0.68,100,Urban Professional,2025-01-10 10:21:46.652590
76564bab,Warri,5.5519,5.7067,Rural,45-54,Female,Upper-Mid (300K-500K),Business Owner,4.59,Mobile Money,2.64,22,0.412,0.2,0.065,0.935,0.666,0.455,0.413,4.76,5458,6657,9800,6500,0.68,80,Urban Professional,2025-06-10 10:21:46.652783
c2bde9ce,Aba,5.1252,7.299,Urban,18-24,Female,Mid (150K-300K),Unemployed,4.3,Cash,3.86,8,0.326,0.242,0.078,0.922,0.683,0.495,0.381,0.76,7718,11414,14015,3500,0.62,86,Tech-Savvy Student,2024-09-11 10:21:46.652992
397c1e0f,Jos,9.8612,8.799,Urban,35-44,Male,Mid (150K-300K),Private Employee,4.2,Cash,2.98,3,0.469,0.361,0.069,0.931,0.733,0.565,0.327,3.41,1510,2026,2846,4800,0.65,72,Early Adopter,2025-08-08 10:21:46.653188
d36238b8,Warri,5.504,5.8341,Urban,18-24,Female,Mid (150K-300K),Informal Trader,4.21,Bank Transfer,3.52,2,0.532,0.225,0.057,0.943,0.76,0.497,0.365,0.28,3080,3874,5019,6500,0.68,100,Tech-Savvy Student,2025-03-09 10:21:46.653385
2843a0e5,Akure,7.2314,5.1709,Rural,18-24,Male,Lower-Mid (50K-150K),Student,1.42,Mobile Money,4.84,28,0.204,0.093,0.087,0.913,0.705,0.532,0.14,2.22,382,252,259,4200,0.6,56,Price-Conscious Consumer,2024-11-10 10:21:46.653579
780d024d,Kano,12.0576,8.541,Urban,25-34,Female,Mid (150K-300K),Professional,2.66,Mobile Money,3.75,39,0.261,0.17,0.138,0.862,0.621,0.386,0.291,1.2,1997,1960,2449,3800,0.55,88,Urban Professional,2025-07-17 10:21:46.653791
6986c217,Benin City,6.3543,5.5596,Urban,55-64,Male,Lower-Mid (50K-150K),Retiree,3.88,Bank Transfer,3.95,25,0.324,0.253,0.082,0.918,0.761,0.552,0.325,0.88,1477,1617,1955,5500,0.68,64,Urban Professional,2025-03-04 10:21:46.654027
fafd9281,Benin City,6.3379,5.6576,Rural,65+,Male,Low (<50K),Retiree,2.39,Mobile Money,3.79,9,0.251,0.193,0.184,0.816,0.697,0.522,0.236,1.68,706,657,816,5500,0.68,38,Urban Professional,2025-01-24 10:21:46.654239
6610b0c5,Uyo,5.0231,7.9434,Rural,25-34,Male,Low (<50K),Professional,3.57,Cash,3.81,7,0.456,0.316,0.123,0.877,0.628,0.448,0.42,3.1,1543,2156,2667,5800,0.68,100,Digital Native,2025-01-23 10:21:46.654460
e08e3bc6,Lagos,6.5386,3.3199,Urban,25-34,Female,Lower-Mid (50K-150K),Business Owner,4.46,Card Payment,4.31,8,0.249,0.153,0.104,0.896,0.738,0.585,0.511,3.98,281,522,593,8500,0.85,100,Small Business Owner,2025-02-12 10:21:46.654650
1537dadf,Owerri,5.4711,7.0218,Urban,18-24,Male,Low (<50K),Unemployed,3.38,Bank Transfer,5.0,27,0.169,0.123,0.113,0.887,0.678,0.448,0.298,1.04,330,454,454,4100,0.65,90,Tech-Savvy Student,2025-06-30 10:21:46.654843
5d85ca2f,Akure,7.1827,5.2593,Urban,25-34,Male,Low (<50K),Civil Servant,4.07,Mobile Money,4.43,1,0.323,0.167,0.121,0.879,0.621,0.455,0.478,0.32,1259,1916,2134,4200,0.6,81,Price-Conscious Consumer,2025-08-07 10:21:46.655068
c116d6b2,Ibadan,7.408,3.9655,Rural,18-24,Female,Lower-Mid (50K-150K),Student,2.45,Cash,5.0,1,0.306,0.142,0.259,0.741,0.615,0.473,0.212,1.09,3513,3120,3120,4200,0.7,92,Price-Conscious Consumer,2025-08-17 10:21:46.655263
3cfbe4a8,Onitsha,6.1477,6.7628,Rural,18-24,Male,Low (<50K),Informal Trader,3.55,Bank Transfer,3.82,1,0.309,0.206,0.061,0.939,0.792,0.508,0.305,7.23,1083,1076,1330,4800,0.7,85,Rural Entrepreneur,2025-02-05 10:21:46.655509
fad3d405,Ibadan,7.3376,3.8941,Urban,25-34,Male,Lower-Mid (50K-150K),Business Owner,4.16,Digital Wallet,4.99,4,0.367,0.156,0.065,0.935,0.665,0.506,0.482,1.76,1495,2020,2022,4200,0.7,93,Small Business Owner,2025-05-08 10:21:46.655707
00e83f32,Onitsha,6.1893,6.851,Urban,25-34,Female,High (500K+),Professional,4.27,Card Payment,2.6,5,0.135,0.066,0.071,0.929,0.792,0.539,0.427,8.2,4867,9896,14655,4800,0.7,100,Urban Professional,2025-06-23 10:21:46.655921
6126879c,Akure,7.2538,5.1993,Urban,55-64,Male,Lower-Mid (50K-150K),Retiree,3.32,Cash,4.93,11,0.17,0.103,0.088,0.912,0.72,0.453,0.309,0.22,1623,1522,1542,4200,0.6,49,Price-Conscious Consumer,2024-12-17 10:21:46.656126
cca5edf1,Calabar,4.9513,8.3479,Urban,45-54,Female,Upper-Mid (300K-500K),Business Owner,4.81,Card Payment,2.82,12,0.223,0.107,0.075,0.925,0.789,0.495,0.405,2.38,3176,5049,7252,4600,0.65,84,Urban Professional,2024-11-01 10:21:46.656320
4846af0b,Warri,5.5598,5.7859,Urban,18-24,Male,Low (<50K),Informal Trader,3.33,Bank Transfer,5.0,3,0.388,0.229,0.17,0.83,0.626,0.465,0.282,1.53,100,102,102,6500,0.68,100,Tech-Savvy Student,2024-12-09 10:21:46.656524
dd1b7f3b,Ilorin,8.4434,4.5449,Rural,55-64,Male,Mid (150K-300K),Retiree,3.34,Cash,3.54,22,0.194,0.152,0.124,0.876,0.736,0.584,0.267,0.58,3338,2905,3753,4000,0.58,39,Digital Native,2025-08-17 10:21:46.656748
d3ef1be2,Ilorin,8.5278,4.5857,Rural,25-34,Female,Lower-Mid (50K-150K),Professional,3.52,Mobile Money,4.92,7,0.392,0.212,0.093,0.907,0.724,0.554,0.412,0.87,940,995,1011,4000,0.58,67,Price-Conscious Consumer,2024-09-14 10:21:46.656956
2e4e16a6,Enugu,6.3814,7.5236,Urban,35-44,Female,Upper-Mid (300K-500K),Professional,4.46,Card Payment,3.0,18,0.632,0.443,0.06,0.94,0.733,0.542,0.379,13.44,6079,8175,11450,5200,0.72,96,Urban Professional,2024-12-11 10:21:46.657153
689f2982,Akure,7.278,5.1899,Urban,45-54,Male,Mid (150K-300K),Civil Servant,2.77,Cash,4.46,9,0.414,0.323,0.191,0.809,0.663,0.423,0.247,0.81,1605,1941,2152,4200,0.6,64,Price-Conscious Consumer,2025-01-18 10:21:46.657362
09bc712f,Lagos,6.5338,3.3548,Urban,45-54,Male,Mid (150K-300K),Business Owner,3.45,Cash,3.59,71,0.434,0.318,0.089,0.911,0.643,0.458,0.266,0.32,3084,3264,4182,8500,0.85,100,Small Business Owner,2024-12-25 10:21:46.657566
93dd72af,Maiduguri,11.8502,13.1975,Urban,18-24,Male,Low (<50K),Student,3.66,Card Payment,4.69,10,0.181,0.138,0.144,0.856,0.626,0.464,0.29,0.38,248,339,359,2200,0.3,49,Price-Conscious Consumer,2025-06-03 10:21:46.657760
9a08863f,Kaduna,10.5561,7.3656,Urban,35-44,Female,Lower-Mid (50K-150K),Professional,2.58,Mobile Money,3.93,1,0.177,0.135,0.073,0.927,0.696,0.468,0.227,1.5,1284,1386,1683,4100,0.6,78,Urban Professional,2025-05-04 10:21:46.657971
d05fecc8,Ilorin,8.4383,4.5206,Urban,35-44,Male,Low (<50K),Business Owner,2.25,Digital Wallet,5.0,30,0.145,0.072,0.133,0.867,0.666,0.512,0.188,0.97,1133,1053,1053,4000,0.58,76,Small Business Owner,2025-04-20 10:21:46.658168
1096c564,Maiduguri,11.8091,13.1371,Rural,25-34,Male,Upper-Mid (300K-500K),Civil Servant,3.2,Cash,2.09,7,0.373,0.263,0.067,0.933,0.787,0.591,0.378,9.9,6607,8158,12908,2200,0.3,55,Informal Trader,2025-05-06 10:21:46.658396
ee3c555c,Maiduguri,11.8673,13.1984,Urban,55-64,Male,Mid (150K-300K),Retiree,3.78,Bank Transfer,3.7,7,0.209,0.164,0.09,0.91,0.705,0.545,0.283,1.51,295,361,454,2200,0.3,21,Small Business Owner,2025-02-02 10:21:46.658607
d14d2e21,Lagos,6.4562,3.3895,Urban,18-24,Male,Lower-Mid (50K-150K),Unemployed,2.55,Cash,5.0,3,0.203,0.157,0.09,0.91,0.67,0.458,0.246,0.66,1415,1553,1553,8500,0.85,98,Tech-Savvy Student,2025-03-05 10:21:46.658800
3c3e273f,Akure,7.2885,5.2397,Urban,45-54,Female,Mid (150K-300K),Professional,3.71,Card Payment,3.35,35,0.389,0.294,0.093,0.907,0.721,0.552,0.316,3.1,6926,5993,7969,4200,0.6,70,Urban Professional,2025-07-06 10:21:46.659067
72b266ab,Benin City,6.3229,5.5704,Rural,35-44,Male,High (500K+),Private Employee,4.46,Cash,2.31,2,0.352,0.258,0.065,0.935,0.83,0.645,0.383,3.19,12724,23674,36403,5500,0.68,82,Early Adopter,2025-06-20 10:21:46.659305
2243a0f7,Jos,9.9509,8.9253,Urban,25-34,Female,Low (<50K),Business Owner,3.68,Cash,3.86,9,0.412,0.234,0.078,0.922,0.779,0.52,0.412,1.42,221,261,320,4800,0.65,81,Small Business Owner,2025-05-14 10:21:46.659527
9ef49226,Abuja,9.0899,7.5888,Rural,25-34,Female,Low (<50K),Business Owner,4.19,Cash,3.85,9,0.206,0.125,0.09,0.91,0.793,0.611,0.483,1.78,983,2027,2492,12000,0.8,98,Small Business Owner,2025-07-31 10:21:46.659728
784771bd,Akure,7.3215,5.1969,Rural,18-24,Female,Low (<50K),Student,3.12,Mobile Money,4.56,26,0.252,0.191,0.15,0.85,0.612,0.377,0.287,0.42,115,95,103,4200,0.6,94,Price-Conscious Consumer,2025-03-28 10:21:46.659938
fc36db07,Ibadan,7.3313,3.9824,Rural,25-34,Male,Mid (150K-300K),Civil Servant,3.74,Mobile Money,2.61,11,0.364,0.192,0.157,0.843,0.626,0.443,0.416,2.41,1284,1693,2503,4200,0.7,83,Tech-Savvy Student,2025-07-12 10:21:46.660154
52fa6e0a,Bauchi,10.3427,9.7749,Urban,45-54,Male,High (500K+),Business Owner,3.4,Digital Wallet,2.1,66,0.52,0.382,0.11,0.89,0.723,0.461,0.275,2.14,7210,9457,14942,2500,0.32,70,Urban Professional,2025-01-06 10:21:46.660354
c30c1d3f,Enugu,6.4544,7.4666,Urban,25-34,Male,Lower-Mid (50K-150K),Professional,4.36,Bank Transfer,4.52,5,0.361,0.216,0.12,0.88,0.626,0.394,0.491,1.25,1737,2450,2684,5200,0.72,85,Urban Professional,2024-10-25 10:21:46.660557
36296855,Lagos,6.5705,3.4084,Urban,35-44,Male,Upper-Mid (300K-500K),Professional,4.53,Card Payment,2.9,9,0.185,0.134,0.059,0.941,0.719,0.519,0.355,2.93,2015,3146,4464,8500,0.85,100,Urban Professional,2025-04-05 10:21:46.660748
74fefcfe,Kano,11.9856,8.589,Urban,35-44,Female,Mid (150K-300K),Civil Servant,3.92,Mobile Money,3.92,16,0.381,0.275,0.101,0.899,0.768,0.499,0.304,1.52,1447,1503,1828,3800,0.55,70,Early Adopter,2025-06-17 10:21:46.660981
bbe72481,Kaduna,10.5292,7.429,Urban,55-64,Male,Upper-Mid (300K-500K),Retiree,2.65,Digital Wallet,3.02,2,0.184,0.146,0.109,0.891,0.698,0.487,0.232,2.07,3254,4506,6287,4100,0.6,77,Rural Entrepreneur,2025-02-09 10:21:46.661199
e125f253,Bauchi,10.2107,9.8059,Rural,25-34,Male,High (500K+),Private Employee,4.12,Mobile Money,2.39,1,0.362,0.276,0.072,0.928,0.737,0.547,0.463,5.11,3570,6911,10522,2500,0.32,63,Early Adopter,2025-02-06 10:21:46.661417
2adaaaae,Akure,7.3166,5.1337,Rural,55-64,Male,Upper-Mid (300K-500K),Professional,3.47,Bank Transfer,3.62,7,0.417,0.211,0.076,0.924,0.674,0.424,0.265,1.9,3309,3782,4825,4200,0.6,72,Digital Native,2024-08-31 10:21:46.661629
fc8bd05f,Akure,7.2913,5.1889,Urban,45-54,Male,High (500K+),Business Owner,3.09,Bank Transfer,3.06,7,0.375,0.203,0.071,0.929,0.738,0.551,0.232,1.17,2905,3143,4362,4200,0.6,85,Urban Professional,2025-04-17 10:21:46.661824
87fbaf2f,Enugu,6.4409,7.5299,Urban,35-44,Female,Lower-Mid (50K-150K),Civil Servant,2.64,Mobile Money,4.64,38,0.228,0.11,0.153,0.847,0.664,0.408,0.258,0.77,2077,2647,2837,5200,0.72,82,Price-Conscious Consumer,2024-10-07 10:21:46.662034
4749d853,Owerri,5.4299,7.1043,Urban,25-34,Male,Lower-Mid (50K-150K),Business Owner,3.05,Mobile Money,5.0,44,0.371,0.163,0.122,0.878,0.762,0.507,0.308,1.11,2471,2664,2664,4100,0.65,100,Small Business Owner,2025-07-17 10:21:46.662229
ac0536cc,Bauchi,10.3122,9.8717,Rural,35-44,Male,Lower-Mid (50K-150K),Civil Servant,2.31,Cash,4.87,56,0.363,0.197,0.137,0.863,0.709,0.443,0.187,2.1,2653,1550,1590,2500,0.32,32,Price-Conscious Consumer,2024-11-26 10:21:46.662455
c44977c1,Kaduna,10.5079,7.3089,Rural,25-34,Female,Mid (150K-300K),Professional,3.92,Card Payment,2.75,63,0.325,0.175,0.095,0.905,0.649,0.437,0.455,1.19,882,1218,1765,4100,0.6,71,Price-Conscious Consumer,2024-09-28 10:21:46.662675
388398f4,Benin City,6.4012,5.6127,Urban,45-54,Female,Upper-Mid (300K-500K),Professional,4.01,Cash,3.28,4,0.367,0.225,0.094,0.906,0.797,0.484,0.328,6.6,3997,7229,9718,5500,0.68,100,Urban Professional,2024-10-26 10:21:46.662877
eeff61c8,Akure,7.2745,5.3075,Rural,18-24,Male,Mid (150K-300K),Informal Trader,2.74,Cash,2.44,31,0.176,0.074,0.094,0.906,0.763,0.578,0.243,0.86,2655,2718,4110,4200,0.6,72,Rural Entrepreneur,2025-07-05 10:21:46.663090
ce790735,Kano,12.0754,8.4951,Urban,45-54,Female,Upper-Mid (300K-500K),Professional,3.38,Card Payment,3.26,3,0.366,0.191,0.124,0.876,0.661,0.499,0.318,1.09,7753,6249,8421,3800,0.55,91,Urban Professional,2025-05-25 10:21:46.663283
46d7f7c4,Warri,5.4819,5.7772,Rural,18-24,Female,Low (<50K),Informal Trader,3.02,Bank Transfer,4.05,3,0.227,0.097,0.157,0.843,0.699,0.492,0.236,3.19,130,151,179,6500,0.68,75,Rural Entrepreneur,2025-02-12 10:21:46.663483
2d14f96e,Uyo,5.055,7.8986,Rural,45-54,Female,Mid (150K-300K),Professional,3.63,Bank Transfer,4.33,58,0.34,0.165,0.125,0.875,0.697,0.524,0.323,0.43,3578,3610,4094,5800,0.68,70,Price-Conscious Consumer,2024-11-14 10:21:46.663682
14b9d0cd,Uyo,5.0246,8.0348,Rural,18-24,Female,Low (<50K),Student,4.42,Mobile Money,4.84,3,0.413,0.193,0.107,0.893,0.652,0.449,0.351,1.9,340,566,583,5800,0.68,61,Early Adopter,2024-10-19 10:21:46.663877
4ba66dda,Owerri,5.5024,7.112,Urban,55-64,Male,Low (<50K),Retiree,2.79,Mobile Money,4.15,11,0.307,0.206,0.189,0.811,0.617,0.447,0.209,2.34,277,255,298,4100,0.65,44,Price-Conscious Consumer,2025-01-23 10:21:46.664087
c7a44371,Maiduguri,11.799,13.113,Rural,18-24,Female,Low (<50K),Informal Trader,4.22,Cash,5.0,1,0.463,0.281,0.101,0.899,0.664,0.463,0.349,1.8,172,254,254,2200,0.3,36,Rural Entrepreneur,2025-01-15 10:21:46.664279
eb45ac26,Ilorin,8.5244,4.6059,Rural,25-34,Male,Lower-Mid (50K-150K),Civil Servant,1.68,Cash,4.09,17,0.292,0.13,0.231,0.769,0.602,0.446,0.237,0.25,361,202,238,4000,0.58,55,Price-Conscious Consumer,2025-03-18 10:21:46.664483
da7dca46,Onitsha,6.1313,6.8358,Urban,25-34,Male,Lower-Mid (50K-150K),Private Employee,4.63,Mobile Money,5.0,5,0.287,0.129,0.096,0.904,0.803,0.503,0.474,1.73,1565,2033,2033,4800,0.7,100,Early Adopter,2025-01-21 10:21:46.664681
0c847909,Akure,7.2827,5.2051,Urban,45-54,Male,Lower-Mid (50K-150K),Professional,1.99,Card Payment,4.37,31,0.227,0.169,0.296,0.704,0.559,0.389,0.165,1.83,596,403,453,4200,0.6,66,Urban Professional,2025-05-29 10:21:46.664879
f50728f2,Aba,5.1131,7.3872,Rural,18-24,Female,Low (<50K),Student,3.41,Cash,4.68,8,0.272,0.168,0.086,0.914,0.699,0.446,0.296,1.95,750,1012,1076,3500,0.62,80,Price-Conscious Consumer,2025-03-27 10:21:46.665096
de1a9adb,Abuja,9.01,7.4769,Urban,25-34,Female,Lower-Mid (50K-150K),Professional,3.06,Bank Transfer,4.28,3,0.311,0.225,0.124,0.876,0.756,0.502,0.38,0.69,855,1103,1262,12000,0.8,100,Urban Professional,2024-12-15 10:21:46.665293
100d46d2,Lagos,6.424,3.3668,Urban,25-34,Female,Lower-Mid (50K-150K),Private Employee,3.25,Bank Transfer,4.61,61,0.167,0.102,0.099,0.901,0.677,0.462,0.37,1.82,785,898,968,8500,0.85,100,Price-Conscious Consumer,2024-09-14 10:21:46.665506
1b9bc96e,Port Harcourt,4.813,6.9841,Rural,18-24,Male,Low (<50K),Unemployed,3.32,Cash,4.37,25,0.22,0.122,0.17,0.83,0.684,0.477,0.247,0.69,222,261,293,7200,0.75,95,Price-Conscious Consumer,2025-07-26 10:21:46.665719
c4a0d19c,Warri,5.5708,5.7054,Urban,25-34,Male,Lower-Mid (50K-150K),Private Employee,3.2,Cash,4.62,33,0.321,0.237,0.232,0.768,0.66,0.461,0.353,0.71,597,796,856,6500,0.68,71,Price-Conscious Consumer,2024-08-30 10:21:46.666003
856f717d,Port Harcourt,4.8415,7.0181,Urban,35-44,Female,Low (<50K),Civil Servant,4.66,Mobile Money,4.56,11,0.445,0.182,0.119,0.881,0.791,0.538,0.4,0.45,1199,2321,2525,7200,0.75,100,Early Adopter,2025-05-02 10:21:46.666242
9ad4af62,Calabar,4.9772,8.3436,Urban,18-24,Female,Low (<50K),Informal Trader,4.12,Cash,4.8,3,0.337,0.258,0.089,0.911,0.742,0.476,0.335,3.93,501,870,905,4600,0.65,100,Tech-Savvy Student,2024-09-19 10:21:46.666458
0c0f45d7,Sokoto,13.0982,5.2187,Urban,18-24,Male,Lower-Mid (50K-150K),Informal Trader,2.64,Mobile Money,4.38,5,0.356,0.18,0.197,0.803,0.618,0.436,0.212,1.07,870,951,1068,2800,0.35,70,Price-Conscious Consumer,2025-04-05 10:21:46.666704
a6af174d,Jos,9.8501,8.8132,Rural,45-54,Female,Upper-Mid (300K-500K),Business Owner,2.9,Bank Transfer,3.62,95,0.454,0.302,0.074,0.926,0.656,0.452,0.27,3.16,3690,3495,4461,4800,0.65,97,Urban Professional,2025-01-03 10:21:46.666928
fddc3ca1,Ilorin,8.4813,4.5808,Rural,25-34,Female,High (500K+),Private Employee,3.32,Cash,1.66,26,0.126,0.091,0.104,0.896,0.697,0.431,0.378,2.07,7349,7368,12291,4000,0.58,82,Digital Native,2024-12-09 10:21:46.667155
b020ed6d,Kano,12.0165,8.6464,Urban,25-34,Female,Upper-Mid (300K-500K),Business Owner,4.27,Mobile Money,2.8,4,0.367,0.264,0.074,0.926,0.747,0.562,0.486,4.07,2093,2767,3982,3800,0.55,100,Urban Professional,2025-03-29 10:21:46.667364
a72e0a6c,Port Harcourt,4.8369,6.9948,Rural,35-44,Female,Mid (150K-300K),Business Owner,3.32,Mobile Money,3.54,23,0.273,0.189,0.066,0.934,0.78,0.506,0.281,2.44,4364,4325,5584,7200,0.75,68,Small Business Owner,2025-02-04 10:21:46.667561
26d3e002,Kano,12.0118,8.5456,Urban,35-44,Female,Low (<50K),Business Owner,3.72,Bank Transfer,3.53,7,0.484,0.213,0.128,0.872,0.773,0.618,0.321,2.68,1911,1972,2551,3800,0.55,66,Small Business Owner,2025-04-20 10:21:46.667755
d1abe77b,Jos,9.8802,8.9144,Urban,25-34,Female,Lower-Mid (50K-150K),Business Owner,3.31,Bank Transfer,5.0,8,0.238,0.136,0.079,0.921,0.776,0.615,0.405,0.3,1288,1152,1152,4800,0.65,84,Small Business Owner,2025-01-05 10:21:46.667964
56690e34,Kano,12.055,8.657,Urban,25-34,Male,Mid (150K-300K),Private Employee,3.82,Card Payment,4.25,2,0.59,0.442,0.085,0.915,0.708,0.542,0.38,2.32,2499,2753,3166,3800,0.55,91,Price-Conscious Consumer,2024-11-21 10:21:46.668165
876d05ce,Warri,5.6171,5.6625,Urban,25-34,Male,Lower-Mid (50K-150K),Professional,3.05,Mobile Money,4.84,2,0.258,0.139,0.142,0.858,0.758,0.599,0.34,1.0,515,520,536,6500,0.68,88,Urban Professional,2024-10-01 10:21:46.668376
a262edbf,Aba,5.1052,7.4134,Urban,35-44,Female,Lower-Mid (50K-150K),Civil Servant,3.9,Bank Transfer,4.48,10,0.63,0.372,0.186,0.814,0.582,0.455,0.358,0.76,724,864,954,3500,0.62,65,Price-Conscious Consumer,2025-02-27 10:21:46.668571
291fa59a,Onitsha,6.186,6.7652,Urban,65+,Female,Lower-Mid (50K-150K),Retiree,2.29,Bank Transfer,3.37,13,0.136,0.075,0.178,0.822,0.629,0.413,0.195,2.35,1031,839,1113,4800,0.7,72,Urban Professional,2025-02-19 10:21:46.668801
fb0a8e32,Calabar,4.9332,8.3509,Urban,35-44,Male,Mid (150K-300K),Private Employee,4.49,Mobile Money,3.18,1,0.235,0.157,0.059,0.941,0.759,0.521,0.383,0.71,3228,6474,8833,4600,0.65,69,Early Adopter,2025-01-25 10:21:46.669008
2f63205b,Kano,12.0449,8.4967,Rural,45-54,Male,Upper-Mid (300K-500K),Business Owner,3.42,Mobile Money,3.71,38,0.261,0.144,0.093,0.907,0.679,0.434,0.3,1.75,3519,2955,3716,3800,0.55,74,Urban Professional,2024-10-20 10:21:46.669203
8e90c8eb,Warri,5.416,5.6639,Urban,35-44,Female,Mid (150K-300K),Professional,3.79,Cash,4.01,23,0.216,0.14,0.125,0.875,0.704,0.538,0.347,4.06,1890,2613,3130,6500,0.68,65,Urban Professional,2024-10-14 10:21:46.669417
48fb5b11,Akure,7.2593,5.3139,Urban,18-24,Male,Mid (150K-300K),Student,3.87,Mobile Money,3.83,6,0.333,0.216,0.074,0.926,0.679,0.485,0.352,0.8,4966,6759,8340,4200,0.6,86,Tech-Savvy Student,2024-08-27 10:21:46.669619
95b85f10,Akure,7.276,5.3124,Rural,25-34,Female,Upper-Mid (300K-500K),Private Employee,5.0,Bank Transfer,2.78,4,0.122,0.061,0.057,0.943,0.675,0.466,0.576,3.09,6186,7873,11370,4200,0.6,100,Early Adopter,2024-12-27 10:21:46.669818
34629f2c,Onitsha,6.153,6.7623,Urban,18-24,Male,Lower-Mid (50K-150K),Informal Trader,4.04,Mobile Money,4.34,2,0.449,0.355,0.128,0.872,0.69,0.498,0.307,1.35,1781,3473,3930,4800,0.7,97,Tech-Savvy Student,2025-03-09 10:21:46.670090
98538241,Aba,5.1721,7.3946,Urban,65+,Male,Lower-Mid (50K-150K),Business Owner,3.13,Bank Transfer,4.77,46,0.346,0.173,0.145,0.855,0.603,0.439,0.233,3.26,2745,2803,2934,3500,0.62,43,Small Business Owner,2024-09-22 10:21:46.670304
73f00f25,Port Harcourt,4.7619,7.0287,Rural,45-54,Male,High (500K+),Professional,2.86,Card Payment,2.17,14,0.213,0.111,0.092,0.908,0.69,0.485,0.248,8.37,9120,12049,18879,7200,0.75,96,Traditional User,2024-10-29 10:21:46.670539
6292ca35,Owerri,5.495,7.0045,Rural,25-34,Male,Lower-Mid (50K-150K),Civil Servant,3.92,Cash,4.33,23,0.593,0.237,0.197,0.803,0.699,0.502,0.432,2.26,1212,1262,1432,4100,0.65,68,Price-Conscious Consumer,2024-10-21 10:21:46.670741
d30d6970,Calabar,4.9632,8.4042,Urban,18-24,Male,Lower-Mid (50K-150K),Student,4.33,Mobile Money,4.44,6,0.358,0.226,0.061,0.939,0.788,0.617,0.381,1.49,233,476,529,4600,0.65,96,Tech-Savvy Student,2025-05-26 10:21:46.670953
7919652d,Kano,11.9949,8.5116,Urban,35-44,Male,Mid (150K-300K),Business Owner,4.49,Mobile Money,3.47,12,0.355,0.219,0.067,0.933,0.668,0.497,0.373,1.6,2357,3546,4630,3800,0.55,76,Small Business Owner,2024-09-11 10:21:46.671159
ad8b048e,Port Harcourt,4.8494,7.1756,Urban,18-24,Male,Low (<50K),Informal Trader,3.44,Cash,5.0,43,0.378,0.23,0.13,0.87,0.65,0.423,0.31,2.63,1128,1530,1530,7200,0.75,98,Tech-Savvy Student,2024-11-05 10:21:46.671360
